,produção,velocidade,fluxo_cx,fluxo_massa,cs%cx,cs%mistura,cs%maquina,gramatura,p_vapor,temp_vapor
24/10/23,3479,198,135557,71144,"1,88","3,11","3,06","1131,01","2,93","112,45"
24/10/23,3479,198,135627,70855,"1,88","3,11","3,07","1128,88","3,05","112,24"
24/10/23,3483,198,135705,70867,"1,87","3,11","3,07","1131,23","3,06","111,94"
24/10/23,3479,198,135796,71309,"1,88","3,11","3,07","1132,18","3,02","111,63"
24/10/23,3462,198,135807,71419,"1,87","3,11","3,07","1131,02","2,99","111,62"
24/10/23,3508,198,135826,71866,"1,88","3,11","3,07","1132,13","2,96","111,63"
24/10/23,3487,198,135666,71889,"1,88","3,08","3,07","1127,50","2,91","111,63"
24/10/23,3503,198,135749,71815,"1,88","3,13","3,07","1131,47","2,95","111,63"
24/10/23,3481,198,135496,71958,"1,88","3,16","3,07","1131,04","2,94","111,64"
24/10/23,3518,198,135877,71631,"1,87","3,15","3,07","1130,84","2,96","111,64"
24/10/23,3484,198,135716,71487,"1,87","3,09","3,07","1130,66","2,97","111,64"
25/10/23,3464,198,135637,71336,"1,87","3,15","3,07","1125,57","2,92","111,54"
25/10/23,3496,198,135729,71235,"1,85","3,10","3,07","1131,46","2,87","110,36"
25/10/23,3492,198,135771,71272,"1,87","3,11","3,07","1131,90","2,85","110,51"
25/10/23,3483,198,135527,71109,"1,86","3,10","3,07","1131,43","2,86","110,65"
25/10/23,3478,198,135746,71700,"1,87","3,11","3,07","1130,89","2,89","110,80"
25/10/23,3481,198,135859,71646,"1,87","3,12","3,07","1130,31","2,95","110,94"
25/10/23,3474,198,135812,71414,"1,87","3,13","3,08","1129,52","2,99","111,09"
25/10/23,3483,198,135750,71612,"1,89","3,13","3,07","1128,33","2,96","111,23"
25/10/23,3495,198,135754,71226,"1,86","3,10","3,07","1133,52","2,89","111,38"
25/10/23,3478,198,135838,71098,"1,86","3,12","3,07","1128,33","2,89","110,57"
25/10/23,3519,198,135247,70787,"1,86","3,12","3,07","1136,14","2,98","110,67"
25/10/23,3502,198,135677,70592,"1,87","3,15","3,06","1129,02","2,94","110,95"
25/10/23,3473,198,135762,70930,"1,87","3,11","3,06","1132,71","2,89","111,24"
25/10/23,3501,198,135699,70876,"1,87","3,18","3,06","1130,74","2,89","111,17"
25/10/23,3481,198,135555,70801,"1,86","3,15","3,06","1131,93","2,88","110,75"
25/10/23,3483,198,135768,70849,"1,86","3,09","3,06","1132,36","2,93","110,34"
25/10/23,3475,198,135657,70448,"1,86","3,11","3,06","1128,57","2,76","109,92"
25/10/23,3459,198,135559,70689,"1,86","3,11","3,06","1129,89","2,69","109,57"
25/10/23,3493,198,135740,71085,"1,87","3,12","3,06","1130,18","2,71","109,29"
25/10/23,3477,198,135549,71388,"1,86","3,11","3,06","1128,67","2,68","109,36"
25/10/23,3451,198,135687,71378,"1,86","3,12","3,06","1130,11","2,67","109,49"
25/10/23,3495,198,135425,71385,"1,88","3,11","3,06","1130,54","2,60","109,62"
25/10/23,3468,198,135457,71829,"1,87","3,12","3,06","1131,68","2,65","109,75"
25/10/23,3484,198,135736,71907,"1,88","3,08","3,06","1131,10","2,70","109,88"
26/10/23,3484,198,135902,71916,"1,87","3,14","3,06","1132,10","2,69","110,01"
26/10/23,3443,198,135722,72095,"1,88","3,15","3,06","1130,00","2,65","110,14"
26/10/23,3485,198,135586,72491,"1,88","3,16","3,06","1128,70","2,74","110,27"
26/10/23,3502,198,135736,72504,"1,88","3,10","3,06","1131,22","2,77","110,42"
26/10/23,3494,198,135789,72252,"1,88","3,13","3,06","1134,31","2,66","110,57"
26/10/23,3482,198,135601,72131,"1,88","3,14","3,06","1129,38","2,71","110,73"
26/10/23,3476,198,135815,72398,"1,87","3,14","3,06","1129,80","2,72","110,88"
26/10/23,3485,198,135843,72211,"1,90","3,14","3,06","1130,62","2,74","111,03"
26/10/23,3507,198,135705,72254,"1,88","3,17","3,06","1130,52","2,84","111,29"
26/10/23,3479,198,135523,72440,"1,89","3,13","3,05","1130,25","2,86","111,46"
26/10/23,3461,198,135656,71805,"1,89","3,12","3,05","1125,86","2,70","111,34"
26/10/23,3495,198,135785,71649,"1,88","3,10","3,05","1130,50","2,72","111,21"
26/10/23,3510,198,135502,71308,"1,89","3,07","3,05","1132,76","2,83","111,08"
26/10/23,3471,198,135761,71299,"1,88","3,12","3,05","1132,68","2,76","110,93"
26/10/23,3482,198,135801,71385,"1,88","3,12","3,05","1129,44","2,84","110,73"
26/10/23,3497,198,135754,71355,"1,88","3,12","3,04","1128,36","2,84","109,87"
26/10/23,3480,199,136508,71313,"1,88","3,14","3,05","1129,22","2,93","110,63"
26/10/23,3497,199,136414,71408,"1,87","3,14","3,05","1126,61","2,98","111,39"
26/10/23,3504,200,136557,71812,"1,88","3,10","3,05","1130,49","3,11","112,15"
26/10/23,3524,200,136923,72428,"1,88","3,15","3,05","1129,22","3,19","112,19"
26/10/23,3544,200,137017,72767,"1,88","3,13","3,05","1131,06","3,18","112,16"
26/10/23,3527,200,137118,72340,"1,88","3,14","3,05","1128,85","3,07","112,12"
26/10/23,3528,200,137036,72721,"1,87","3,13","3,05","1130,57","3,07","112,09"
26/10/23,3519,200,136920,72648,"1,88","3,11","3,06","1131,63","3,05","112,06"
27/10/23,3519,200,137060,72654,"1,87","3,13","3,05","1130,79","3,06","112,03"
27/10/23,3496,200,137427,72943,"1,88","3,11","3,05","1131,34","3,04","111,99"
27/10/23,3488,200,137093,73007,"1,88","3,14","3,06","1131,48","2,98","111,96"
27/10/23,3512,200,137212,73330,"1,88","3,10","3,06","1133,91","3,05","111,96"
27/10/23,3530,200,136960,73440,"1,87","3,16","3,06","1134,64","3,05","111,96"
27/10/23,3527,200,136953,73386,"1,87","3,15","3,05","1129,72","3,02","111,97"
27/10/23,3479,200,137282,73638,"1,88","3,11","3,07","1124,91","2,95","111,97"
27/10/23,3500,200,136966,73581,"1,88","3,11","3,06","1131,00","2,99","111,97"
27/10/23,3530,200,137036,73748,"1,87","3,15","3,06","1130,23","3,06","111,97"
27/10/23,3526,200,137126,73757,"1,89","3,10","3,06","1129,42","3,12","111,96"
27/10/23,3499,200,137093,74270,"1,88","3,10","3,06","1127,95","3,02","111,76"
27/10/23,3535,200,136934,73946,"1,88","3,12","3,06","1134,91","3,03","111,56"
27/10/23,3528,200,137247,73716,"1,89","3,10","3,07","1127,78","3,10","111,36"
27/10/23,3565,200,137113,74592,"1,89","3,10","3,05","1133,29","3,20","111,83"
27/10/23,3483,200,137178,74306,"1,87","3,13","3,06","1130,25","3,15","112,31"
27/10/23,3512,200,137280,74062,"1,89","3,12","3,06","1127,70","3,11","112,69"
27/10/23,3513,200,137298,73905,"1,88","3,12","3,07","1130,18","3,12","112,55"
27/10/23,3525,200,137143,74145,"1,88","3,13","3,07","1136,27","3,18","112,40"
27/10/23,3525,200,136959,73929,"1,87","3,12","3,07","1112,30","3,09","112,26"
27/10/23,3517,200,137180,74489,"1,88","3,15","3,06","1131,81","3,04","112,12"
27/10/23,3539,200,136904,74503,"1,88","3,14","3,06","1130,28","2,98","111,98"
27/10/23,3503,200,137109,73855,"1,88","3,20","3,06","1128,26","2,87","111,83"
27/10/23,3496,200,137121,74280,"1,88","3,12","3,07","1129,08","2,91","111,69"
27/10/23,3513,200,137379,74267,"1,88","3,09","3,06","1129,49","2,96","111,41"
28/10/23,3531,200,137088,74411,"1,89","3,14","3,07","1128,89","2,93","110,94"
28/10/23,3524,200,137065,74283,"1,89","3,16","3,06","1129,57","3,03","109,81"
28/10/23,3533,200,137050,74076,"1,89","3,13","3,06","1131,30","3,16","110,72"
28/10/23,3493,200,137089,74070,"1,89","3,10","3,07","1130,09","3,20","111,62"
28/10/23,3501,200,137221,74182,"1,89","3,13","3,07","1126,41","3,13","111,91"
28/10/23,3512,200,137247,74211,"1,89","3,14","3,07","1129,71","3,15","112,20"
28/10/23,3530,200,137325,74076,"1,91","3,10","3,07","1127,90","3,21","112,49"
28/10/23,3530,200,137073,74095,"1,90","3,13","3,07","1133,40","3,28","112,78"
28/10/23,3500,200,137270,73643,"1,90","3,13","3,07","1126,27","3,39","113,07"
28/10/23,3517,200,137101,73136,"1,89","3,16","3,07","1130,33","3,18","113,35"
28/10/23,3507,198,135667,72848,"1,90","3,16","3,07","1132,99","3,04","112,70"
28/10/23,3528,198,135733,72835,"1,90","3,18","3,07","1132,18","3,14","112,34"
28/10/23,3468,198,135981,73047,"1,90","3,15","3,07","1131,44","3,10","112,85"
28/10/23,3519,198,135866,73089,"1,91","3,12","3,06","1134,91","3,25","113,36"
28/10/23,3479,198,135694,72305,"1,89","3,14","3,06","1130,75","3,37","113,87"
28/10/23,3469,198,135702,72464,"1,90","3,12","3,06","1130,58","3,36","112,67"
28/10/23,3515,198,135707,72455,"1,90","3,19","3,06","1131,13","3,21","112,58"
28/10/23,3484,198,135666,72581,"1,90","3,10","3,07","1132,37","3,23","112,50"
28/10/23,3462,198,135972,73355,"1,89","3,15","3,07","1131,27","3,16","112,41"
28/10/23,3478,198,135966,73535,"1,89","3,15","3,07","1130,08","3,12","112,32"
28/10/23,3486,198,135809,73573,"1,91","3,15","3,07","1131,84","3,15","112,23"
28/10/23,3467,198,135781,73294,"1,89","3,12","3,07","1133,50","2,96","111,61"
28/10/23,3484,198,136021,73557,"1,89","3,13","3,06","1128,89","2,94","110,47"
28/10/23,3464,198,135837,72909,"1,89","3,13","3,07","1132,12","3,00","110,77"
29/10/23,3480,198,135853,73160,"1,89","3,14","3,06","1133,10","3,01","111,08"
29/10/23,3484,198,135933,72908,"1,88","3,14","3,07","1132,87","3,02","111,38"
29/10/23,3474,198,135781,73201,"1,89","3,16","3,07","1131,11","3,00","110,55"
29/10/23,3510,198,135737,73281,"1,88","3,17","3,06","1132,16","2,97","110,74"
29/10/23,3475,198,135868,73300,"1,89","3,13","3,07","1130,06","3,00","110,94"
29/10/23,3481,196,134181,71285,"1,91","3,19","3,10","1139,31","2,04","106,46"
29/10/23,3217,189,129451,69195,"1,87","3,16","3,07","1103,89","1,05","97,32"
29/10/23,3294,190,130232,70475,"1,89","3,17","3,09","1118,16","1,50","99,63"
29/10/23,3371,190,130144,70633,"1,91","3,14","3,08","1134,30","2,35","108,22"
29/10/23,3366,190,130403,70110,"1,92","3,15","3,08","1130,39","2,31","108,13"
29/10/23,3330,190,130238,69492,"1,90","3,13","3,10","1128,17","2,22","107,93"
29/10/23,3374,191,131338,71268,"1,90","3,17","3,08","1137,03","2,68","110,16"
29/10/23,3374,192,131823,70533,"1,90","3,19","3,08","1134,05","2,72","110,47"
29/10/23,3415,194,133151,70730,"1,91","3,16","3,08","1128,09","2,77","110,32"
29/10/23,3399,194,133266,71500,"1,91","3,14","3,08","1131,55","2,67","110,18"
29/10/23,3438,195,134073,71619,"1,90","3,16","3,08","1131,50","2,82","108,98"
29/10/23,3420,195,133623,71490,"1,92","3,13","3,08","1135,41","2,73","108,97"
29/10/23,3417,195,133676,71816,"1,89","3,10","3,09","1127,25","2,66","108,96"
29/10/23,3446,195,133827,71502,"1,88","3,11","3,08","1134,46","2,71","108,95"
29/10/23,3448,195,133926,71812,"1,90","3,14","3,08","1131,04","2,72","108,94"
29/10/23,3414,195,133753,72542,"1,89","3,15","3,08","1129,89","2,60","108,93"
29/10/23,3433,195,134362,72081,"1,89","3,12","3,09","1129,61","2,49","108,00"
29/10/23,3442,195,134023,72124,"1,89","3,16","3,08","1128,21","2,49","107,28"
29/10/23,3427,195,133895,72301,"1,89","3,15","3,08","1132,29","2,51","107,37"
30/10/23,3445,195,133975,71874,"1,89","3,15","3,08","1132,21","2,54","107,45"
30/10/23,3418,195,134101,72073,"1,90","3,11","3,08","1131,11","2,53","107,54"
30/10/23,3448,195,133723,71875,"1,90","3,16","3,08","1129,46","2,63","108,14"
30/10/23,3468,195,133934,71874,"1,89","3,18","3,08","1130,61","2,68","108,75"
30/10/23,3432,195,134135,71737,"1,88","3,14","3,08","1129,64","2,70","109,37"
30/10/23,3427,195,133855,71606,"1,88","3,12","3,08","1129,72","2,63","109,27"
30/10/23,3425,195,133954,71667,"1,89","3,15","3,08","1129,88","2,56","109,03"
30/10/23,3426,195,133943,71700,"1,87","3,10","3,08","1131,11","2,53","108,80"
30/10/23,3427,195,134188,72184,"1,87","3,10","3,08","1129,35","2,53","108,57"
30/10/23,3440,195,133846,72243,"1,88","3,16","3,07","1126,64","2,51","108,34"
30/10/23,3422,195,134208,72547,"1,88","3,16","3,07","1130,03","2,46","107,89"
30/10/23,3432,195,133944,72058,"1,87","3,12","3,07","1130,43","2,43","107,97"
30/10/23,3411,195,134078,72204,"1,88","3,16","3,07","1128,66","2,57","108,24"
30/10/23,3443,195,133797,72195,"1,89","3,13","3,08","1132,29","2,65","108,74"
30/10/23,3423,195,133859,71958,"1,90","3,15","3,07","1129,67","2,68","109,23"
30/10/23,3419,195,133964,71679,"1,89","3,15","3,07","1129,02","2,53","109,21"
30/10/23,3404,195,133939,71935,"1,87","3,15","3,08","1126,33","2,53","109,07"
30/10/23,3441,195,133983,72252,"1,89","3,14","3,07","1133,53","2,50","108,93"
30/10/23,3473,196,134850,72274,"1,89","3,18","3,07","1131,35","2,56","108,79"
30/10/23,3441,196,134622,72382,"1,88","3,14","3,08","1133,22","2,49","108,65"
30/10/23,3453,197,135326,73861,"1,87","3,13","3,07","1129,61","2,54","108,51"
30/10/23,3454,197,135203,73730,"1,88","3,13","3,07","1129,65","2,48","108,37"
30/10/23,3475,197,135336,73563,"1,89","3,13","3,07","1131,48","2,50","108,27"
30/10/23,3465,197,135412,73573,"1,89","3,15","3,07","1132,95","2,60","108,28"
31/10/23,3447,197,135263,73420,"1,88","3,14","3,07","1128,84","2,57","108,28"
31/10/23,3461,197,135280,73477,"1,87","3,13","3,07","1127,74","2,52","108,28"
31/10/23,3457,197,135388,73786,"1,88","3,14","3,07","1130,95","2,51","108,29"
31/10/23,3449,197,135382,73453,"1,88","3,14","3,08","1131,40","2,49","108,29"
31/10/23,3458,197,135297,73962,"1,89","3,15","3,07","1130,11","2,57","108,29"
31/10/23,3470,197,135275,73596,"1,88","3,15","3,07","1128,85","2,66","108,61"
31/10/23,3477,198,136035,74341,"1,90","3,13","3,08","1128,00","2,70","108,97"
31/10/23,3483,198,136064,73978,"1,89","3,14","3,08","1131,77","2,72","109,33"
31/10/23,3474,198,136030,73887,"1,90","3,18","3,07","1128,66","2,73","109,69"
31/10/23,3464,198,135989,74530,"1,87","3,15","3,07","1126,03","2,81","109,79"
31/10/23,3493,198,135825,74756,"1,90","3,13","3,07","1131,05","2,75","110,47"
31/10/23,3478,198,135979,74762,"1,89","3,14","3,07","1132,16","2,87","110,51"
31/10/23,3463,198,135856,74701,"1,91","3,15","3,07","1130,38","2,82","110,52"
31/10/23,3483,198,135784,74757,"1,91","3,14","3,07","1129,13","2,61","110,06"
31/10/23,3501,198,136058,74545,"1,91","3,13","3,07","1134,80","2,61","109,60"
31/10/23,3470,198,135996,74049,"1,90","3,21","3,06","1126,31","2,65","109,71"
31/10/23,3481,198,135778,74324,"1,91","3,15","3,07","1130,05","2,64","110,30"
31/10/23,3513,198,136116,74415,"1,91","3,17","3,06","1132,41","2,80","110,89"
31/10/23,3502,198,136068,74019,"1,90","3,13","3,07","1133,45","2,96","111,62"
31/10/23,3474,198,136056,73730,"1,90","3,17","3,07","1131,78","3,06","112,59"
31/10/23,3480,198,136075,73623,"1,88","3,17","3,07","1128,34","3,08","113,56"
31/10/23,3368,189,126295,51692,"1,65","3,12","3,11","1128,45","0,01","81,20"
31/10/23,3023,170,111574,51683,"1,77","3,13","3,11","1128,55","0,02","75,38"
31/10/23,3024,170,111564,51725,"1,74","3,14","3,11","1128,65","0,02","59,12"
01/11/23,3024,170,111452,51811,"1,74","3,14","3,11","1128,75","0,03","76,84"
01/11/23,3025,170,111709,51743,"1,73","3,14","3,10","1128,85","0,04","58,72"
01/11/23,3025,170,110668,50927,"1,72","3,09","3,10","1128,96","0,04","78,99"
01/11/23,2991,170,110695,51011,"1,72","3,11","3,11","1129,06","1,07","111,40"
01/11/23,2281,170,110282,53763,"1,82","3,15","3,10","928,62","2,31","106,46"
01/11/23,2584,170,114062,57399,"1,84","3,13","3,09","1005,56","0,89","93,05"
01/11/23,2724,170,114062,58665,"1,86","3,14","3,09","1031,37","0,76","92,71"
01/11/23,2749,170,115265,60235,"1,86","3,14","3,09","1033,30","1,21","95,74"
01/11/23,2763,170,116009,61208,"1,87","3,10","3,08","1040,18","1,46","100,29"
01/11/23,2814,170,116648,62444,"1,88","3,13","3,07","1067,27","1,56","100,38"
01/11/23,2903,175,120160,64199,"1,89","3,10","3,07","1070,83","1,68","102,44"
01/11/23,2972,180,123094,65010,"1,87","3,14","3,07","1073,36","1,74","103,26"
01/11/23,3114,182,125138,67166,"1,89","3,15","3,06","1097,76","2,16","105,54"
01/11/23,3179,185,127339,69371,"1,90","3,11","3,06","1109,75","2,22","107,27"
01/11/23,3276,185,127406,70134,"1,92","3,10","3,06","1129,27","2,38","107,61"
01/11/23,3272,187,128691,70074,"1,91","3,13","3,06","1133,16","2,37","107,95"
01/11/23,3296,187,128929,69982,"1,90","3,13","3,06","1133,44","2,41","108,29"
01/11/23,3311,187,128839,69438,"1,90","3,13","3,06","1134,23","2,44","108,63"
01/11/23,3282,187,128833,69153,"1,90","3,13","3,06","1130,27","2,52","108,97"
01/11/23,3274,187,129041,69553,"1,90","3,12","3,06","1129,68","2,33","108,59"
01/11/23,3343,189,130170,70798,"1,92","3,15","3,07","1133,91","2,70","110,32"
01/11/23,3344,190,130992,71143,"1,90","3,12","3,07","1132,11","2,56","110,05"
01/11/23,3347,190,130814,70935,"1,91","3,14","3,07","1132,66","2,59","109,78"
01/11/23,3324,190,130864,71357,"1,91","3,14","3,07","1130,78","2,58","109,51"
02/11/23,3318,190,130851,71646,"1,91","3,13","3,07","1131,67","2,44","109,24"
02/11/23,3342,190,130808,71113,"1,92","3,09","3,07","1133,29","2,36","108,97"
02/11/23,3348,190,131063,70946,"1,90","3,11","3,07","1131,72","2,44","108,70"
02/11/23,3362,190,130895,71427,"1,90","3,10","3,07","1127,37","2,48","108,61"
02/11/23,3327,190,130928,71199,"1,89","3,17","3,07","1132,55","2,47","108,62"
02/11/23,3343,190,130730,70954,"1,89","3,09","3,07","1133,49","2,52","108,63"
02/11/23,3338,190,131029,70960,"1,89","3,10","3,07","1134,42","2,44","108,60"
02/11/23,3346,192,132131,71514,"1,89","3,11","3,07","1131,89","2,50","108,58"
02/11/23,3359,192,132094,72004,"1,88","3,11","3,06","1131,58","2,45","108,56"
02/11/23,3373,194,133617,73275,"1,89","3,12","3,06","1130,75","2,49","108,41"
02/11/23,3418,194,133687,72820,"1,89","3,13","3,05","1134,90","2,46","108,04"
02/11/23,3411,194,133735,72113,"1,89","3,11","3,05","1132,03","2,25","107,59"
02/11/23,3396,194,133386,72217,"1,89","3,09","3,05","1127,96","2,31","107,12"
02/11/23,3417,194,133223,72974,"1,88","3,14","3,04","1131,12","2,38","107,45"
02/11/23,3418,194,133660,73040,"1,90","3,14","3,04","1129,77","2,47","107,86"
02/11/23,3449,196,134904,73742,"1,89","3,09","3,05","1132,39","2,49","108,28"
02/11/23,3454,196,134883,74036,"1,89","3,09","3,04","1129,69","2,50","108,69"
02/11/23,3445,196,135123,73638,"1,88","3,13","3,04","1131,26","2,44","108,80"
02/11/23,3433,196,135031,74050,"1,89","3,12","3,04","1130,99","2,44","108,86"
02/11/23,3447,196,134814,74359,"1,89","3,07","3,04","1130,36","2,52","108,91"
02/11/23,3454,196,135020,73758,"1,90","3,11","3,04","1131,66","2,50","108,97"
02/11/23,3457,196,134995,73955,"1,90","3,09","3,04","1129,49","2,43","109,02"
02/11/23,3436,196,135012,74294,"1,89","3,12","3,04","1130,42","2,44","109,08"
02/11/23,3448,196,135141,74276,"1,90","3,12","3,05","1129,75","2,47","109,13"
03/11/23,3461,196,135056,74252,"1,89","3,11","3,05","1132,04","2,50","109,18"
03/11/23,3432,196,134996,74114,"1,89","3,11","3,05","1131,79","2,37","109,08"
03/11/23,3445,196,135022,74213,"1,89","3,11","3,05","1128,12","2,31","108,97"
03/11/23,3451,196,134993,74710,"1,90","3,11","3,05","1133,08","2,35","108,86"
03/11/23,3449,196,135114,74715,"1,91","3,15","3,05","1132,49","2,39","108,76"
03/11/23,3445,196,134951,74431,"1,89","3,15","3,05","1132,30","2,39","108,67"
03/11/23,3468,196,135053,74756,"1,88","3,10","3,05","1130,45","2,37","108,67"
03/11/23,3450,196,135146,74580,"1,89","3,12","3,05","1135,73","2,44","108,67"
03/11/23,3467,197,135657,74564,"1,89","3,13","3,05","1133,58","2,49","108,68"
03/11/23,3478,197,135904,74732,"1,89","3,12","3,05","1128,69","2,57","109,08"
03/11/23,3494,197,135510,74401,"1,89","3,12","3,05","1133,75","2,46","108,51"
03/11/23,3486,197,136245,75938,"1,89","3,13","3,05","1132,29","2,71","108,56"
03/11/23,3489,198,136531,74998,"1,89","3,08","3,05","1133,57","2,71","110,02"
03/11/23,3471,198,136466,75437,"1,88","3,12","3,05","1133,25","2,70","110,28"
03/11/23,3503,198,136590,74777,"1,88","3,08","3,05","1132,96","2,70","110,25"
03/11/23,3472,198,136319,75060,"1,88","3,13","3,06","1129,85","2,69","110,23"
03/11/23,3499,198,136352,74696,"1,90","3,10","3,05","1132,86","2,76","110,21"
03/11/23,3462,198,136371,74617,"1,89","3,16","3,05","1132,34","2,70","110,19"
03/11/23,3463,198,136271,74928,"1,88","3,16","3,04","1130,53","2,66","110,16"
03/11/23,3479,198,136349,74719,"1,88","3,10","3,05","1131,31","2,66","110,14"
03/11/23,3487,198,136510,74899,"1,89","3,12","3,05","1129,48","2,67","110,12"
03/11/23,3483,198,136246,74877,"1,89","3,12","3,05","1130,71","2,61","110,19"
03/11/23,3462,198,136248,74861,"1,88","3,11","3,06","1131,90","2,54","110,27"
03/11/23,3496,198,136250,75772,"1,89","3,10","3,05","1130,13","2,65","110,36"
04/11/23,3486,198,136300,75360,"1,89","3,13","3,06","1130,00","2,76","110,12"
04/11/23,3468,198,136334,75239,"1,88","3,07","3,05","1130,85","2,87","109,91"
04/11/23,3468,198,136259,75730,"1,89","3,12","3,05","1131,80","2,82","109,77"
04/11/23,3493,198,136393,75658,"1,88","3,10","3,06","1130,57","2,69","109,64"
04/11/23,3461,198,136148,75632,"1,88","3,12","3,06","1126,94","2,56","109,51"
04/11/23,3499,198,136461,75806,"1,88","3,11","3,06","1130,94","2,77","109,27"
04/11/23,3487,198,136439,75841,"1,88","3,11","3,05","1132,41","2,73","108,91"
04/11/23,3483,198,136306,75811,"1,88","3,11","3,05","1135,75","2,84","109,15"
04/11/23,3473,198,136549,75111,"1,88","3,08","3,06","1133,48","2,85","109,38"
04/11/23,3485,198,136595,74568,"1,87","3,08","3,06","1132,94","2,74","109,61"
